Title,Artist,Tempo,Loudness,Energy,Danceability,Duration,Key,Mode,Year,Hotttnesss,AvgTimbre,AvgPitches,FilteredTerms
Always And Forever (Bff)  (Power Album Version),Raze,102.606,-7.227,0.0,0.0,938.00444,5,1,0,nan,-3.112651622720067,0.37193989406520495,hip house:1.000;deep house:0.954;tech house:0.911;hip hop:0.909;italian disco:0.888;progressive house:0.885;breakbeat:0.874;electronic:0.872;new beat:0.868;house:0.860;disco:0.837;europop:0.833;vocal house:0.833;uk garage:0.833;chicago house:0.833;freestyle:0.833;pop rap:0.833;dance pop:0.833;electro:0.831;rave:0.819;trip hop:0.813;techno:0.812;eurodance:0.795;progressive trance:0.784;downtempo:0.772;germany:0.751;united states:0.750;dance:0.747;trance:0.747;rap:0.741;acid house:0.709;nederland:0.680;spain:0.673;pop:0.658;90s:0.658;christian:0.658;underground rap:0.658;synthpop:0.651;underground hip hop:0.639;french:0.638;garage house:0.632;old school:0.603;american:0.603;vocal:0.603;canada:0.603;acid:0.603
A Burrinha,Quinteto Violado,134.654,-12.863,0.0,0.0,136.77669,0,1,1999,nan,6.622623021307426,0.33569567464408445,brazilian pop music:1.000;brazilian jazz:0.980;samba:0.933;bossa nova:0.893;frevo:0.872;afrobeat:0.872;brazilian:0.708;jazz:0.702;latin:0.693;instrumental:0.677;experimental:0.654;psychedelic:0.654;brazil:0.654;pop:0.615;forro:0.520;funk soul:0.492;north east:0.471;musica instrumental brasileira:0.465;pernambuco:0.459;baiao:0.446;afro-cuban jazz:0.446;coco:0.438
Yiri Yiri Bon,Ricardo Lemvo,175.43,-8.491,0.0,0.0,292.12689,5,0,1997,0.46833383497402453,5.251293513444968,0.32123364725755793,salsa:1.000;soukous:0.949;congo:0.883;mambo:0.883;samba:0.883;merengue:0.883;rumba:0.883;cumbia:0.883;world:0.842;african:0.798;pop rock:0.791;latin:0.751;world beat:0.662;rock:0.640;electronic:0.607;africa:0.607;folk:0.607;country:0.607;texas:0.607;up beat:0.571;cuban:0.566;afro-cuban:0.559;houston:0.532;afropop:0.523;unamerican:0.519;party music:0.485
Keep The Change,Joe Bataan,104.801,-8.648,0.0,0.0,199.3922,10,0,2005,0.5692756506754788,10.136685432412126,0.42227290112589494,salsa:1.000;latin jazz:0.991;boogaloo:0.967;disco:0.964;jazz funk:0.907;funk:0.884;acid jazz:0.875;jazz:0.862;future jazz:0.859;soul jazz:0.849;pop rap:0.849;italian disco:0.835;samba:0.835;hip hop:0.833;latin:0.825;mambo:0.816;tango:0.816;doo-wop:0.816;batucada:0.816;country rock:0.816;electronic:0.800;trip hop:0.797;broken beat:0.784;brazilian pop music:0.784;hard bop:0.784;rock steady:0.784;happy hardcore:0.784;calypso:0.784;deep house:0.783;breakbeat:0.771;tech house:0.765;free jazz:0.765;soul:0.761;oi:0.760;pop rock:0.745;reggae:0.739;electro:0.734;psychedelic rock:0.727;downtempo:0.727;folk rock:0.725;easy listening:0.723;blues:0.712;trance:0.703;ska:0.701;classic rock:0.686;rock:0.686;emo:0.684;house:0.681;pop:0.660;alternative rock:0.658
China,Tito Puente,88.384,-12.469,0.0,0.0,295.05261,7,1,1972,0.349166902124596,9.840060094464295,0.26265346017372265,salsa:1.000;latin jazz:1.000;mambo:0.960;jazz:0.786;new york:0.703;latin:0.697;world fusion:0.697;orchestra:0.629;bossa nova:0.619;cuban jazz:0.506;piano:0.431;pop:0.355
Evil Woman,Spooky Tooth,142.646,-9.465,0.0,0.0,545.74975,7,0,1969,0.7737388148604206,3.111954439706533,0.39166183299706864,blues-rock:1.000;psychedelic rock:0.956;art rock:0.919;rock:0.849;blues:0.845;classic rock:0.842;soft rock:0.837;folk rock:0.832;pop rock:0.828;hard rock:0.826;swamp rock:0.815;rock 'n roll:0.815;british blues:0.815;roots reggae:0.808;stoner rock:0.766;progressive rock:0.762;garage rock:0.757;experimental:0.754;reggae:0.748;electronic:0.739;oldies:0.731;downtempo:0.721;modern classical:0.685;alternative rock:0.683;classical:0.677;indie rock:0.675;pop:0.668;jazz:0.666;male vocalist:0.653;synthpop:0.653;60s:0.643;psychedelic:0.643;united states:0.630;70s:0.623;germany:0.623;70s rock:0.613;progressive:0.589;punk:0.589;acoustic:0.589;metal:0.589;folk:0.589;soul:0.589;english:0.589;british:0.589;latin:0.589;garage:0.589
Just in time,Larytta,96.064,-13.017,0.0,0.0,278.12526,1,1,0,nan,4.923860639117756,0.4520741899382217,chanson:1.000;experimental pop:0.867;intelligent dance music:0.833;blues:0.832;electronic:0.794;pop:0.782;tribal:0.732;electro:0.729;hip hop:0.728;experimental:0.726;breakbeat:0.680;swiss:0.671;switzerland:0.645;abstract:0.609;minimal:0.609;discover:0.573;experimental electronic:0.572;pixies palace:0.540
Kyrie Eleison,Jane Winther,0.0,-20.931,0.0,0.0,159.84281,11,0,0,0.0,-21.323267541899096,0.235550276427095,meditation:1.000
Isabel,Juana Molina,108.504,-16.764,0.0,0.0,262.89587,3,1,2004,0.6193058811154868,-10.641824988520002,0.25940785214237994,folktronica:1.000;folk rock:0.990;chill-out:0.954;new weird america:0.951;freak folk:0.951;downtempo:0.940;indietronica:0.934;electropop:0.916;rhythm noise:0.914;big beat:0.914;trip hop:0.891;electronica:0.874;folk:0.870;electronic:0.869;latin:0.859;experimental:0.853;singer-songwriter:0.851;rock:0.845;world music:0.833;indie pop:0.831;dub:0.828;female vocalist:0.828;united states:0.815;world:0.812;country:0.805;indie rock:0.798;soundtrack:0.796;abstract:0.796;argentina:0.785;alternative rock:0.770;minimal:0.741;pop:0.726;indie:0.726;ambient:0.726;acoustic:0.726;avant-garde:0.704;alternative:0.704;female:0.704;lo-fi:0.704;ethereal:0.704;psychedelic:0.704;mellow:0.704;spanish:0.704;synthpop:0.669
We'll Learn,Kuba,168.004,-12.138,0.0,0.0,402.65098,5,0,0,0.5604903763615894,-18.257864431812987,0.3324791882205531,easy listening:1.000;chill-out:0.977;acid jazz:0.896;dub:0.885;downtempo:0.867;post rock:0.852;funk:0.817;lounge:0.812;jazz:0.802;reggae:0.796;trance:0.775;electronica:0.734;ambient:0.713;psychedelic chill:0.695;psychedelic trance:0.694;instrumental:0.690;electronic:0.690;rock:0.682;downbeat:0.663;indie:0.650;dj:0.650;experimental:0.650;alternative:0.650;british:0.650;psychedelic:0.650;chillosophy:0.629;latvia:0.628;tribal:0.625;oriental:0.618;psychedelic ambient:0.614;electro dub:0.563;ambient dub:0.561;psychedelic dub:0.546;mystical:0.538
O Smaba Que Eu Não Fiz,Reginaldo Bessa,91.684,-11.688,0.0,0.0,132.54485,3,1,0,nan,-5.67854489760587,0.29050670239267085,samba:1.000;bossa nova:0.976;latin:0.656
How Many More Years (LP Version),John Hammond,105.36,-12.441,0.0,0.0,196.362,7,1,2002,0.26174824190410645,9.049768237628458,0.29691505198448676,blues-rock:1.000;electric blues:0.975;country blues:0.836;harmonica blues:0.836;delta blues:0.836;acoustic blues:0.626;contemporary blues:0.624;blues:0.581;singer-songwriter:0.551;jazz:0.537;blues revival:0.498;rock:0.482;folk:0.452;modern electric blues:0.411;modern acoustic blues:0.408
Lo,Brice Kapel,79.468,-4.097,0.0,0.0,225.61914,11,0,0,nan,12.376968773696081,0.37287912780044297,chanson francaise:1.000
Trouble in Mind,Rick Ross,75.634,-9.713,0.0,0.0,199.8624,7,1,0,nan,2.9517485531981995,0.24682452552882322,gangster rap:1.000;hip hop:0.905;rap:0.865;rock:0.821;southern rap:0.728;soundtrack:0.448
Bolivian Surf,Bersuit Vergarabat,126.531,-6.179,0.0,0.0,180.11383,7,1,1996,0.2707759989463275,7.322036284761785,0.3060447785160575,cumbia:1.000;murga:0.959;rock 'n roll:0.959;argentine rock:0.959;quartet:0.959;ska punk:0.932;rockabilly:0.902;grunge:0.899;world music:0.871;dub:0.865;ska:0.854;alternative rock:0.842;reggae:0.838;emo:0.833;soundtrack:0.831;funk:0.819;hip hop:0.817;rock:0.815;singer-songwriter:0.796;latin:0.794;indie rock:0.792;chill-out:0.790;punk:0.772;argentina:0.770;rock argentina:0.730;electronic:0.729;rock en espanol:0.705;pop:0.689;world:0.689;alternative:0.689;political:0.689;80s:0.689;progressive:0.689;soul:0.689;fusion:0.689;90s:0.689;spanish:0.689;classic:0.689;male:0.689;heavy:0.689;spanish rock:0.675;rock nacional:0.657;synthpop:0.651;latin rock:0.643
Anvi Viv?,Patrick St-Eloi,180.017,-5.922,0.0,0.0,310.41261,2,1,0,0.0,4.940194000214351,0.35089418539697764,zouk:1.000;kizomba:0.899;zouklove:0.899;folk:0.686;world:0.686;country:0.686;los angeles:0.582;french:0.510
Preparation,Vangelis,125.028,-19.662,0.0,0.0,101.8771,4,1,2004,0.6461512337882942,-6.912856907843504,0.34852863032483516,progressive rock:1.000;electronica:0.937;experimental:0.838;classical:0.838;new age:0.838;film score:0.759;progressive electronic:0.645;instrumental music:0.640;soundtrack:0.587;electronic:0.543;rap:0.499;progressive:0.491;rock:0.481;classic:0.480;pop:0.468;composer:0.436;piano:0.433
From the East,Charles Williams,102.739,-14.676,0.0,0.0,89.12934,6,1,0,nan,-0.017308781504939218,0.35694908397841896,latin jazz:1.000;free jazz:0.988;jazz:0.893;improvisational:0.849;funk:0.793;soundtrack:0.787;reggae:0.771;world fusion:0.745;soul:0.718;instrumental:0.649;composer:0.649;finish:0.643;world:0.626;cinematic:0.592;texas:0.586;film score composer:0.534;funk soul:0.529;intellectual:0.442;alternative rock:0.283
Calla,Mazz,106.955,-10.381,0.0,0.0,221.1522,9,1,0,nan,11.195931641527501,0.3354120336178508,tejano:1.000;latin pop:0.788;latin:0.707;spanish:0.707;los angeles:0.673;ballad:0.631;tropical:0.627;christmas music:0.623;ranchera:0.605;cumbia:0.605;mariachi:0.590;oldies:0.514;holiday:0.510;dance:0.491;classic:0.433;beautiful:0.425;90s:0.413;classical:0.380;world:0.358;old school:0.357;house:0.343
Abstracto,Catupecu Machu,130.008,-9.285,0.0,0.0,322.35057,3,0,0,0.3562019159234967,0.3473142911907902,0.36211516638411956,electro rock:1.000;southern rock:0.990;industrial rock:0.989;alternative metal:0.957;pop rock:0.947;alternative rock:0.874;heavy metal:0.870;classic rock:0.868;hard rock:0.852;rock:0.832;punk:0.799;male vocalist:0.792;alternative:0.779;latin:0.779;argentina:0.779;rock argentina:0.759;rock en espanol:0.727;pop:0.710;hardcore:0.710;00s:0.710;industrial:0.710;metal:0.710;spanish rock:0.695;rock latin:0.692;latin pop:0.667;latin rock:0.660;rock nacional:0.632;argentinian:0.619;nacional:0.601;latin alternative:0.572;rock en tu idioma:0.560;rockers:0.555;argentinos:0.531;power trio:0.526
I See You,Grayson Capps,186.886,-13.012,0.0,0.0,242.18077,0,1,2005,nan,3.67883052807754,0.366048971394193,blues-rock:1.000;country blues:0.971;country rock:0.948;urban folk:0.908;delta blues:0.908;louisiana blues:0.908;blues:0.844;singer-songwriter:0.842;soundtrack:0.784;alternative rock:0.755;united states:0.741;rock:0.717;alternative country:0.713;folk:0.686;country:0.686;americana:0.686;new orleans:0.665;song writer:0.660;guitar:0.646;new traditionalist country:0.579;louisiana:0.570;contemporary folk:0.542;acoustic blues:0.539
Ugly MF,Asure,99.886,-1.026,0.0,0.0,215.11791,7,1,0,nan,8.33027049229124,0.5453061392938839,digital hardcore:1.000;breakcore:0.966;speedcore:0.952;electronic:0.682;experimental:0.682;noise:0.682;power noise:0.484
Dr. Bernice,Cracker,116.805,-19.164,0.0,0.0,380.86485,2,1,1992,0.5428987432910862,-1.9770298194069678,0.2520942093910432,roots rock:1.000;country rock:0.926;hard rock:0.919;alternative country:0.847;rock 'n roll:0.813;southern rock:0.805;california:0.776;rockabilly:0.767;stoner rock:0.766;grunge:0.765;rock:0.756;folk rock:0.753;college rock:0.750;alternative rock:0.739;americana:0.725;classic rock:0.716;emo:0.713;soundtrack:0.711;album rock:0.711;indie pop:0.709;alternative:0.706;american trad rock:0.693;singer-songwriter:0.684;indie rock:0.681;united states:0.677;90s:0.664;country:0.664;male vocalist:0.660;american:0.632;punk:0.632;japanese:0.632;indie:0.600;folk:0.600;pop:0.600;guitar:0.600;bass:0.600;funny:0.600;comedy:0.600
Cuycha,Jorge Alfano,51.142,-21.515,0.0,0.0,166.76526,9,1,0,0.0,24.52867517846928,0.18191210996804927,meditation:1.000;improvisational:0.868;jazz:0.840;new age:0.766;world fusion:0.762;spiritual:0.695;ethnic fusion:0.659;alternative:0.643;ambient:0.643;world:0.643;relaxation:0.623;contemporary instrumental:0.612;instrumental:0.603;florida:0.549;healing:0.531;aboriginal:0.431;andean folk:0.416
And This Too Shall Pass,Stefon Harris,134.83,-17.68,0.0,0.0,511.21587,1,1,0,0.40860938443984274,-0.4832481028443233,0.33896255624029564,hard bop:1.000;jazz funk:0.936;smooth jazz:0.774;contemporary jazz:0.756;jazz:0.742;post-bop:0.740;progressive jazz:0.655;piano jazz:0.603;modern jazz:0.591;jazz instrumental:0.535;vibraphone:0.513;vibes:0.486;blue note:0.469
Quiere Novio,D.A.R.,90.997,-7.216,0.0,0.0,220.73424,2,1,0,nan,8.427535743606175,0.26795126140123204,black metal:1.000;death metal:0.932;hip hop:0.911;pagan metal:0.799;metal:0.754;pop:0.753;lithuania:0.744;lithuanian rock:0.595;lithuanian metal:0.575
In His Name,White Heart,82.533,-14.275,0.0,0.0,260.46649,7,1,0,nan,-4.034303950880914,0.25198332650064,ccm:1.000;christian rock:0.972;contemporary christian:0.959;pop rock:0.867;hard rock:0.859;rock:0.758;christian:0.725;pop:0.684;80s:0.684;guitar:0.684;90s:0.684;guitar hero:0.624
Love Ain't Nothing But a Business Goin On,Junior Parker,151.273,-16.238,0.0,0.0,202.55302,0,1,0,0.3589765264395974,4.724499431326615,0.3550644702918433,soul blues:1.000;blues-rock:0.953;blues:0.936;delta blues:0.891;rock 'n roll:0.891;r&b:0.880;bluegrass:0.872;pop rock:0.844;rockabilly:0.836;folk rock:0.820;easy listening:0.818;classic rock:0.813;soundtrack:0.807;dub:0.802;funk:0.797;singer-songwriter:0.797;hip hop:0.791;rock:0.787;downtempo:0.784;indie rock:0.770;alternative rock:0.740;soul:0.711;male vocalist:0.707;pop:0.672;electronic:0.672;country:0.672;united states:0.665;adult contemporary:0.636;ambient:0.634;folk:0.634;american:0.634;world:0.634;male:0.634;50s:0.633;gospel:0.633;funk soul:0.597;memphis:0.584;mississippi:0.552;old:0.535;progressive rock:0.497
The Cross That Bears His Name,Cheri Keaggy,97.977,-14.173,0.0,0.0,262.24281,7,1,1994,nan,-3.0223541265123024,0.23478366351337343,ccm:1.000;female vocalist:0.656;contemporary christian:0.596;christian:0.592;pop:0.589;christian music:0.581;praise & worship:0.541;beat:0.537;club:0.498;christian pop:0.459;christian woman:0.423;beautiful:0.422;guitar:0.340;world:0.332;house:0.323;rock:0.304;soul:0.297;alternative:0.276
Take It,Cassidy,114.959,-6.866,0.0,0.0,180.11383,7,1,0,0.2707759989463275,6.969059110002808,0.425657608409376,pop rap:1.000;hip hop:0.859;rap:0.855;pop:0.777;rock:0.769;east coast rap:0.721;philadelphia:0.682;soul:0.301
You Made Me The Thief Of Your Heart,The Shamrock Singers,106.865,-14.383,0.0,0.0,393.76934,6,1,0,nan,3.325085696233713,0.3273729607813189,irish folk:1.000;traditional irish folk:0.955;world reggae:0.913;black:0.894;irish:0.854
Irresistible,Jessica Simpson featuring Lil Bow Wow,93.08,-6.288,0.0,0.0,215.66649,1,0,2001,nan,6.345762318293842,0.39604185667395697,teen pop:1.000;dance pop:1.000;pop:0.779;rock:0.771;country:0.740;california:0.740;adult contemporary:0.703;ballad:0.626;club:0.502;soundtrack:0.459;funk:0.425;singer:0.398;vocal:0.390;80s:0.338
Take The Veil Cerpin Taxt,The Mars Volta,174.792,-3.741,0.0,0.0,521.63873,9,0,2003,0.8247177707649386,6.5872799853223745,0.3841839263207216,experimental rock:1.000;post rock:0.947;progressive metal:0.947;heavy metal:0.913;art rock:0.887;psychedelic rock:0.865;space rock:0.861;salsa:0.841;progressive rock:0.829;jazz fusion:0.809;math rock:0.803;alternative rock:0.800;grunge:0.795;funk metal:0.791;modern rock:0.791;hard rock:0.784;screamo:0.782;classic rock:0.778;stoner rock:0.777;free jazz:0.773;emo:0.757;indie rock:0.756;rock:0.748;funk:0.746;pop rock:0.722;alternative:0.721;experimental:0.721;progressive:0.718;psychedelic:0.716;hip hop:0.710;punk:0.706;indie:0.705;electronica:0.699;blues:0.690;metal:0.687;ambient:0.677;hardcore:0.677;american:0.677;electronic:0.671
On Fait Ce Qu'on Peut,Uman,85.992,-7.91,0.0,0.0,213.02812,0,0,0,0.0,6.128445050569795,0.31920171238595907,chill-out:1.000;psychedelic trance:0.916;goa:0.902;downtempo:0.898;ambient:0.886;world fusion:0.881;easy listening:0.865;drum and bass:0.855;world music:0.852;dub:0.846;female vocalist:0.805;rap:0.783;electronic:0.765;contemporary instrumental:0.763;new age:0.719;bass:0.719;relax:0.694;instrumental:0.693;folk:0.647;soul:0.646;lounge:0.646;belgium:0.646;groove:0.646;ethnic:0.646;ethereal:0.646;glam:0.644
Tumble Down,Burning Spear,101.799,-14.241,0.0,0.0,217.93914,8,1,1991,0.4072330149011048,10.7384992711735,0.3524729317972762,roots reggae:1.000;dub:0.928;reggae:0.885;rock steady:0.843;lovers rock:0.754;dancehall:0.741;chill-out:0.728;ska:0.699;goa:0.696;united states:0.682;jamaica:0.681;political reggae:0.674;world music:0.666;trance:0.657;hip hop:0.655;germany:0.631;electro:0.629;rap:0.625;singer-songwriter:0.616;french:0.606;jazz:0.605;roots:0.598;male vocalist:0.595;electronic:0.587;psychedelic trance:0.574;raga:0.572;jamaican:0.571;rock:0.565;humorous:0.553;song writer:0.553;european:0.551;pop:0.543;folk:0.543;latin:0.543;acoustic:0.543;lounge:0.543;world:0.543;singer:0.543;70s:0.543;ethnic:0.543;canada:0.543;japan:0.543;groove:0.543
I Gave You Everything,Irma Thomas,130.839,-13.332,0.0,0.0,173.26975,6,0,0,0.37598430150044215,8.10001861893643,0.370912192544437,delta blues:1.000;r&b:0.919;southern soul:0.916;blues:0.912;blues-rock:0.902;swamp pop:0.883;new orleans blues:0.883;soul jazz:0.883;all-female:0.883;northern soul:0.883;ballad:0.872;soul:0.859;pop rock:0.852;funk:0.849;piano blues:0.849;jump blues:0.849;los angeles:0.849;louisiana blues:0.849;jazz:0.821;disco:0.818;oldies:0.799;folk rock:0.786;classic rock:0.780;rock:0.779;alternative rock:0.770;female vocalist:0.767;indie rock:0.763;hip hop:0.761;new wave:0.755;united states:0.754;reggae:0.748;singer-songwriter:0.746;hard rock:0.733;pop:0.725;gospel:0.702;funk soul:0.693;electronic:0.677;female:0.657;american:0.657;70s:0.657;60s:0.657;vocal:0.657;sexy:0.657;mellow:0.657;female vocals:0.657
Meditacao,João Gilberto,76.953,-32.331,0.0,0.0,333.89669,7,0,0,0.3347065490692206,-17.502049970547112,0.28558006839292116,brazilian jazz:1.000;bossa nova:0.988;tropical:0.982;latin jazz:0.884;samba:0.820;world fusion:0.780;fado:0.749;vocal jazz:0.749;smooth jazz:0.727;salsa:0.719;easy listening:0.692;jazz:0.686;world music:0.683;brazilian:0.632;singer-songwriter:0.627;male vocalist:0.610;guitar:0.596;brazil:0.596;indie rock:0.594;latin:0.588;soul:0.547;ambient:0.547;acoustic:0.547;lounge:0.547;smooth:0.547;60s:0.547;vocal:0.547;sexy:0.547;50s:0.547;beautiful:0.547;mellow:0.547;relax:0.547;rock:0.541;instrumental:0.517
For The Singer Of R.E.M.,fIREHOSE,179.008,-14.582,0.0,0.0,201.22077,9,1,0,0.0,-5.049412049065079,0.33396132716547855,glam metal:1.000;hard rock:0.997;heavy metal:0.968;country rock:0.961;classic rock:0.952;ballad:0.948;glam rock:0.947;grunge:0.942;soft rock:0.924;jazz:0.898;rock:0.895;power metal:0.890;progressive metal:0.876;pop rock:0.874;alternative rock:0.847;progressive rock:0.835;hair metal:0.827;funk:0.826;singer-songwriter:0.803;dance:0.800;united states:0.800;electronic:0.791;house:0.791;male vocalist:0.774;80s:0.762;melodic rock:0.734;party music:0.725;pop:0.700;american:0.700;metal:0.700;90s:0.700;acoustic:0.700;progressive:0.700;country:0.700;male:0.700;italy:0.700;melodic metal:0.700;glam:0.698;aor:0.689;christmas music:0.673;north carolina:0.673;pop metal:0.653
Ballad In Urgency,The Black Crowes,117.706,-5.365,0.0,0.0,339.25179,2,1,1994,0.5940795853731886,3.043757253050729,0.30916703225529074,blues-rock:1.000;southern rock:0.991;hard rock:0.863;rock:0.845;jam band:0.575;boogie rock:0.566;bluegrass:0.555;american trad rock:0.551;classic rock:0.526;grunge:0.515;acoustic:0.461;classic:0.460;guitar:0.431;country:0.371;psychedelic:0.371;soul:0.347;metal:0.331;folk:0.331;pop:0.307
Electro nicpig,Electronic pig,137.938,-6.513,0.0,0.0,218.53995,9,0,2005,nan,6.152590530520254,0.4371975591467093,gabba:1.000;broken beat:0.990;digital hardcore:0.921;downtempo:0.880;speedcore:0.878;techno:0.865;electronic:0.810;hardcore:0.794;industrial:0.789;electro:0.768;breakbeat:0.681;acid:0.633;nederland:0.607;tribal:0.605;experimental:0.590;ambient:0.589;industrial hardcore:0.574
Mermaid,Grayson Capps,132.684,-9.072,0.0,0.0,236.59057,9,0,2006,nan,0.954352142564286,0.2724589104151446,blues-rock:1.000;country blues:0.971;country rock:0.948;urban folk:0.908;delta blues:0.908;louisiana blues:0.908;blues:0.844;singer-songwriter:0.842;soundtrack:0.784;alternative rock:0.755;united states:0.741;rock:0.717;alternative country:0.713;folk:0.686;country:0.686;americana:0.686;new orleans:0.665;song writer:0.660;guitar:0.646;new traditionalist country:0.579;louisiana:0.570;contemporary folk:0.542;acoustic blues:0.539
